sold_price_log
12.019146503887916
12.621491384816093
13.017005083966255
10.889155082188104
12.951529978302469
12.252483791602627
9.898525260706313
12.058158312538197
12.487111450262473
12.807381362897626
12.240478903153711
12.429220196836383
11.141876276228
12.788291058675025
12.676079399771027
12.250094315624496
11.917730355182513
9.200391041122515
12.788291058675025
13.704580114574805
12.706850963741102
12.807655372286902
12.899097318586382
13.963068985134287
11.951186847493476
12.779875885354993
12.873904582205107
12.32085562997422
13.122565357005076
12.923914877701906
13.527829818844937
12.568981617474362
13.415034483903348
13.527829818844937
11.736077016252437
13.620104977426395
12.936036208848487
11.05881093278828
12.54254845357358
12.345838935721968
12.417147664184915
14.220976332738882
11.918397239722838
11.652696102959753
12.611541086966115
12.32085562997422
11.580593459194764
11.130947364954519
9.674137279312397
12.429220196836383
11.904974309480183
12.073118229279908
12.676079399771027
12.235636302128867
8.412054873292933
6.369900982828227
12.861001210669146
11.998131696818527
14.159100971573958
12.923914877701906
13.48533982509814
13.592368256649284
12.936036208848487
12.162648309521318
13.060490101343552
12.611541086966115
11.580593459194764
11.884495917930655
12.91164481522143
12.886643575525625
14.56928283092878
10.645448706505872
12.996802422000108
12.494633082107216
13.510344528022657
12.611541086966115
11.48247656671073
13.304686600863562
13.539758373899955
12.832013750189885
13.955273369904273
13.510344528022657
13.056225711649638
12.055255569732177
11.982310152711182
13.038766527911386
12.001511614739405
12.586223364451623
13.02805489573287
12.206077645517674
12.59473402514672
12.82396003700373
12.779875885354993
12.873648139727594
12.649157827477366
12.691583538230217
12.779875885354993
12.971542813248437
12.765691290604371
12.345404060459082
12.653961664405365
12.506180941677357
13.02805489573287
11.995357787034976
12.421188057397055
12.745488641595722
13.369225017834633
9.210440366976517
12.886643575525625
12.644330802262578
11.849404844423074
12.59473402514672
13.279368835614243
12.936036208848487
12.706850963741102
13.161586013632684
9.210440366976517
12.206077645517674
13.617060838751888
13.122365377402328
13.199141068399515
12.468440756144114
11.362114203075018
12.47801017053037
12.676076274775909
14.19274833036912
12.584512505902088
13.017005083966255
12.810391344620207
11.61909465356394
12.644330802262578
13.038983942375959
12.206077645517674
5.955837369464831
13.132315688453556
13.901689171636098
12.345838935721968
10.308985993422082
12.40697467786825
12.706850963741102
11.177466714598282
12.206077645517674
12.969214528909768
13.147057941212308
11.450528648744518
12.055255569732177
12.25486757159303
12.923914877701906
10.221977646629885
13.526362077528328
13.02805489573287
11.918397239722838
12.524530013005734
11.461642696843066
12.506180941677357
13.721200977393528
12.013100572810686
12.936036208848487
12.936036208848487
12.936036208848487
12.959611479595074
13.303018546545275
11.532737896139919
14.51662640420502
12.310437165348775
12.54254845357358
13.534474352733596
12.644330802262578
13.527829818844937
12.691583538230217
12.832013750189885
13.384729180332174
11.081773249926078
12.013706813470414
11.863589378812122
12.966880811009803
13.051943059028227
12.013706813470414
11.652696102959753
10.933124826700707
12.296831574998258
12.040614105490253
12.985399815906522
13.187403647644764
12.389647583180738
11.964007453736912
13.065795142315812
13.038983942375959
9.94755228369823
11.835016210489899
11.652696102959753
13.014780393893403
12.810664530598725
12.691583538230217
12.235636302128867
12.628070334272698
12.711386105194757
11.402005077384885
12.180247016318816
13.217675375388819
12.992256969959042
12.354496960983985
11.571203807011969
12.765691290604371
12.660331092405906
12.821260987319457
12.33270970174018
11.736077016252437
12.978495316450783
12.765691290604371
12.685410698175234
12.676079399771027
10.261196961231647
12.644330802262578
12.345838935721968
13.342303402904738
12.873904582205107
12.070441907965165
12.971542813248437
12.71439814659232
13.620104977426395
13.622897424099284
12.79358427261286
12.608202196848836
12.180759965737863
7.824445930877619
12.073118229279908
12.031725210748633
13.112315061750808
12.180759965737863
12.75130259456002
12.793862088206213
12.676079399771027
13.384729180332174
11.849404844423074
11.51293546492023
8.682877107057168
12.838675982261055
7.857867559331803
12.128116509451258
12.644330802262578
12.861001210669146
12.47801017053037
13.933294482509151
12.691583538230217
12.367345048436391
12.560247968016562
12.479913113434042
13.166382176694869
13.049794835104816
12.206077645517674
12.628070334272698
12.473236910005028
13.26212705890841
11.367911253546788
13.523821802802145
13.279368835614243
11.652696102959753
13.361381852676738
12.524530013005734
12.899222326086994
12.366919427768636
13.122365377402328
12.487111450262473
12.180759965737863
12.100717685412471
13.54370314700388
12.691583538230217
10.899845607165481
11.215206524587721
12.75130259456002
12.628070334272698
13.017005083966255
